,slope,inter,rvalue,r2,eta_0,omega,meth_init,system_size,var_init,abs_der,saturating_std,saturating_der,saturating
cg14522815,-0.0011871466446381521,0.7979363451684186,-0.5559987159266766,0.3091345721121132,0.017479350497668918,0.0016582439100636761,0.8001206977528257,40.31194720055748,1.5828805848684218,0.0011178827199688798,False,False,False
cg15728320,-0.0017107246413929488,0.8499983857566886,-0.6885618078421962,0.47411736321891357,0.5268150021929183,0.007075155275818255,0.8596570858368904,64.91346674733109,3.9461327011349483,0.001245750663517861,False,False,False
cg16171958,-0.0014915340783629213,0.66442752049192,-0.570718136842557,0.32571919172103964,0.005240050118042925,0.0024572639941044597,0.6649842503014645,47.28286652139652,4.961772423047353,0.0012995157296826873,False,False,False
cg16686396,-0.0028811939210076714,0.8649876488570792,-0.7277585276999796,0.529632474640042,0.5231796714502497,0.013890759029719112,0.8951476771666524,33.17385998998063,0.8978323996550953,0.0014800976329655588,False,False,False
cg17440248,-0.0013935174709716184,0.8998025771502116,-0.6434375047871034,0.4140118225666537,0.007069121742427425,0.0016185445323360348,0.8989451170580102,45.9362280389237,1.3964281838932453,0.0012478600520732983,False,False,False
cg18933331,-0.0033503024397349814,0.6603964159814815,-0.8323704886252854,0.6928406303342963,0.3383503176796248,0.02062532067142127,0.7153534636817362,75.93412719167955,7.692778214138104,0.0012149936769729525,False,False,False
cg19261426,-0.0024956142684066525,0.7419100799682714,-0.7018778162800919,0.4926324689861105,0.46402337491267487,0.015777952383841044,0.7739170731037518,48.954009535671275,5.020727679883035,0.001181839216248443,False,False,False
cg19267254,-0.0016573187882967712,0.3058527735419429,-0.6031472286026899,0.3637865793711054,0.0039044663427206887,0.007370392573222446,0.31496989942547565,44.95461061415781,7.071473799829027,0.001181026111241028,False,False,False
cg19560758,0.0016349906449422283,0.10993279835494044,0.7410818485468564,0.5492023062456258,0.9341253757773812,0.002191684723589717,0.10726678041194765,101.75078734871613,10.110047163295388,0.0014877982157389957,False,False,False
cg19800670,0.0016920964381797318,0.6286293346017748,0.5577641041980143,0.3111007959318133,0.997113177969636,0.005796946310321076,0.6218348802663243,26.32560377614142,2.275112828068925,0.0012911311720652321,False,False,False
cg20664247,-0.001869329873854729,0.8093600256403863,-0.6694443721467548,0.44815576739896273,0.044762807785070864,0.002805789032815769,0.8147186477022101,46.010049406743015,3.2426193160397734,0.0016782333538798847,False,False,False
cg22079827,-0.001195459876432539,0.8666745197498898,-0.5501160929903615,0.30262771576698,0.014850718678810175,0.001474138438195592,0.8670400639937814,51.01973207313795,3.7252445017300198,0.0011001589940878513,False,False,False
cg23078123,-0.0029228048446821504,0.7860861035953655,-0.8227016328764244,0.676837976737535,0.41660384358329056,0.012551700104313888,0.813738427885232,84.53959096917346,13.384518575687409,0.0016107872925048105,False,False,False
cg25256723,-0.0026193359172666125,0.8299904390479529,-0.7668592166471915,0.5880730581567442,0.4925223376529926,0.012201153850059264,0.8545274333573691,61.973674254518826,6.0963009116433895,0.001473042055385028,False,False,False
cg25410668,0.0030523685039987895,0.4300921415251726,0.8040871699637205,0.6465561769002652,0.9986354851905437,0.007043767480708018,0.41629698383121994,38.447190084433835,1.8607957659172478,0.0021760269725791706,False,False,False
cg26904049,-0.0013267524973742506,0.8882265628090175,-0.595757460820515,0.3549269521233074,0.013440285722744777,0.0016270824962316757,0.8896016469444024,39.696640734040415,1.3955902643549483,0.0012313930679773639,False,False,False
cg00602811,-0.004498212011811411,0.6947505929457476,-0.8140906840602886,0.6627436418737487,0.2690498777039822,0.021318759064652408,0.7710399731343589,41.56145844626913,6.167653899160172,0.0015710185812464648,False,False,False
cg01410359,0.0012118474315835864,0.1769359672624001,0.5964969236135281,0.3558085798804032,0.979790985208233,0.0016457916351280688,0.17483117518984187,57.949208921183015,3.453265651744374,0.0011424068745294353,False,False,False
cg01753375,-0.0012083815832242201,0.5591411173443724,-0.5561134941365139,0.3092622183607225,0.03186151379531891,0.002592813998844763,0.5619790277618509,55.28055798688795,4.853298906740481,0.001088427440631835,False,False,False
cg02063488,0.0014625336540409967,0.4025441221570086,0.550002393346094,0.3025026326864315,0.994968749165218,0.002766484691261333,0.39983065249431327,27.986954065927566,1.1804919145661377,0.0012835530110110204,False,False,False
cg05656900,-0.0014056948836229882,0.7126032127046243,-0.5700832945854192,0.3249949627653658,0.008321633391473066,0.002194716120750895,0.7149715307233577,35.951714352203666,1.7643053987881276,0.0012729134482480143,False,False,False
cg06639320,0.004049369587265835,0.24312510756831945,0.8868502123316835,0.7865032991127521,0.9981811439151543,0.007065547312467091,0.224119271442216,65.96954031644573,7.1339228630373945,0.0028957025342396894,False,False,False
cg09692695,-0.0017069394722772433,0.8572833332834071,-0.5788433858041774,0.33505966528924375,0.010254061343493898,0.002220068778026472,0.8601535159151897,24.43805967178675,0.7351311010764611,0.0015451094685054114,False,False,False
cg10107473,-0.0022105324233593366,0.808085083307643,-0.7288655837278912,0.5312450391429996,0.5140251022257297,0.01157452958405868,0.8274807484658645,74.2481989258715,12.325908473841867,0.0012801815293477386,False,False,False
cg10658666,0.0011835182976460167,0.11446184220378633,0.587759113682419,0.34546077571674266,0.8830676143398728,0.001776614085265706,0.10885411647692206,49.44357900078155,1.7868995128401584,0.0011722283141368057,False,False,False
cg12757011,0.0017870562314060542,0.20617603567264225,0.7237808741579761,0.5238587537968841,0.9828108838574432,0.0026035123780717507,0.20178343120349307,69.96203279244854,5.439341541691728,0.0016086581026790643,False,False,False
cg14674720,0.002068675657223302,0.10986457619698337,0.7874707112429871,0.6201101210655359,0.3895594767799431,0.01134522203447279,0.09192592645376065,82.30272199882072,3.442494320094546,0.0012163255381400216,False,False,False
cg14794655,-0.001945996010992593,0.7747698715863157,-0.6762883988855615,0.4573659984671963,0.508266815376076,0.011174071568123336,0.7921618114220599,57.43579353362754,4.092554871239449,0.0011604162458048353,False,False,False
cg16960758,-0.00309059106144289,0.7808227887702394,-0.7915135592982862,0.6264937145530416,0.4883038991597753,0.02133788436238831,0.8334925623941823,59.22457876543554,4.117965538663151,0.001079405414441291,False,False,False
cg19578183,-0.002056437437042248,0.7384634585069448,-0.7270771181358964,0.5286411357168002,0.5022936855232082,0.014971813567171451,0.7637404848814179,75.38719912622328,4.70338865419995,0.0010173301101765594,False,False,False
cg22809047,0.0014714206971909844,0.6879367775794613,0.5572676393016736,0.31054722181286015,0.9990303809854268,0.005803339477254816,0.6846804978728278,23.668857422585766,1.0622037165838896,0.0010820791559896495,False,False,False
cg20018782,-0.003088674338631356,0.6984243243664083,-0.6355812381699748,0.4039635103136782,0.36335796889714705,0.016244544035437673,0.7369688098796499,27.242673411918428,6.588135142374553,0.0014066452049437668,False,False,False
cg02318784,0.0015572790107161855,0.2512753771288686,0.5537351024106566,0.30662256364174034,0.9747313085281502,0.0024638546670015696,0.24624556184756954,27.990444356370947,1.2819990181609568,0.0014379132383258789,False,False,False
cg02900766,0.001078525629910043,0.1995417634581631,0.5797802953018587,0.33614519082031047,0.982753191820327,0.0014721683610981594,0.19838283157365125,70.44558740407652,5.06227760597719,0.001011432117968937,False,False,False
cg05150327,-0.0014953807034257872,0.8336702998521571,-0.5751948101398758,0.3308490696118478,0.5961248491341715,0.009088920909977224,0.8458110792324529,46.32035298193343,2.2004184271111322,0.0010015042086607775,False,False,False
cg11693709,-0.005132086434071887,0.7413212787215321,-0.8224803704932049,0.6764739598466396,0.3076338695331852,0.02766119116571695,0.8579094486297684,30.66404056979263,1.3361503191014394,0.0012626177076663985,False,False,False
cg13055199,-0.00265411920331611,0.6154202368407662,-0.687876133257616,0.47317357470544946,0.3420612836951853,0.018001745724272853,0.6527502013632512,48.121455443324436,10.30110764433737,0.0011066622359097863,False,False,False
cg13989852,-0.001393934664743138,0.8354977698774662,-0.5563684207488874,0.309545819606611,0.027391095500743482,0.0019326986994125139,0.8396166581792667,33.24122740725417,1.3397255067153933,0.0013191627331454933,False,False,False
cg16717122,0.001264821927069153,0.14919051479700893,0.697705429632421,0.4867928665385612,0.9939621773286652,0.0015576419394456643,0.1496087287339463,95.50355481920637,6.35718135218,0.0011431655720450145,False,False,False
cg18055585,-0.0012213535722286287,0.8196103487877999,-0.6011784531492935,0.3614155325309773,0.04882830895595926,0.0017253219275688314,0.821791265044131,80.68946564849116,8.429638600446424,0.0011418052133681403,False,False,False
cg18920097,0.0013513360212036951,0.22616702764951446,0.5686349919169177,0.32334575403235305,0.9937000557831286,0.0018553775720557984,0.226402328099035,36.694366498890574,1.6474716550019348,0.0012046919071080776,False,False,False
cg25584930,0.0014543486483098581,0.2672343134317768,0.5806081838504217,0.3371058631540851,0.9742178159065852,0.002268634030999957,0.2650543847877263,163.45844247384235,80.21175891963063,0.0013117099212184562,False,False,False
cg00451635,-0.0014963523905059933,0.6543771228919523,-0.6485072304791498,0.42056162798373714,0.00825788722353594,0.002581210083938656,0.6566867310878349,140.96222191349707,41.79474765739631,0.0013267686516415353,False,False,False
cg01264729,-0.0015724822411688898,0.8206703276475942,-0.5779438810177364,0.33401912960584346,0.5861236958561387,0.009929957464288488,0.8341045963484804,47.4151990159841,3.6012760231521708,0.001007484341496756,False,False,False
cg03155159,-0.001899950931256023,0.5678514915786324,-0.5852770165264638,0.3425491860741186,0.3066992054071099,0.011454415166002976,0.5885391283893295,40.27995804446185,2.6507650865753276,0.001151495896356152,False,False,False
cg03615565,-0.0016335668440719592,0.6762271180084348,-0.585811162353733,0.3431747179382317,0.02706303365678369,0.0028763833605707527,0.6802275553804598,40.36124731958459,3.7288065416089147,0.0014502457009922434,False,False,False
cg04914057,-0.0010914053898993365,0.8434581223572215,-0.5510156771508425,0.30361827646600154,0.03405194320323262,0.001431728756976057,0.8443190145816958,72.50092325672131,7.122551646130177,0.0010198297269927836,False,False,False
cg06852240,-0.0012505572589396282,0.8632885485740538,-0.5677015101798689,0.3222850046605038,0.02492424006727017,0.0016197094717472847,0.865466189074523,41.795439380316594,1.875872608935951,0.00117675955899632,False,False,False
cg08190844,-0.0014855305076288182,0.8580447160901324,-0.5641867952359624,0.31830673991862574,0.01499109339834774,0.001923578673874422,0.8606045735730371,34.238351274669306,1.8511348785059276,0.0013680308363506416,False,False,False
cg09636313,-0.0019648051982195255,0.7647007181763611,-0.5884314287363324,0.3462515463246814,0.016364295392115504,0.0029859917653273565,0.7691088227470272,33.6925307337253,3.780502816681821,0.0017180042555974616,False,False,False
cg09882901,0.0017053847555115057,0.5489660193583596,0.5913265588110074,0.3496670991552678,0.8555105609650214,0.0078206786543308,0.5350680650880154,35.182570528479914,1.8555188585852256,0.0012396856229372787,False,False,False
cg10917602,-0.0026148136310798474,0.8275217008612457,-0.6906351438483009,0.47697690191836334,0.0039034779456899866,0.0036420236716874325,0.8316018587924346,38.63259646599852,5.19691235499335,0.0021720053932993886,False,False,False
cg11220950,0.0018019382978682738,0.3561595679231454,0.7527722071993537,0.5666659959317867,0.5976531704723995,0.011501463436406026,0.33996518023600625,118.27557798995949,12.22215935771672,0.0010526773829723586,False,False,False
cg20010135,-0.001854948175966648,0.8241615206347921,-0.5893454996361612,0.3473281179413965,0.005491416640672458,0.002426040975050283,0.8237906750623207,28.759688183710033,1.8938990385905778,0.001595823405776347,False,False,False
cg27355006,-0.0013441148926951658,0.5897991460338274,-0.5743046463617324,0.32982582683267453,0.07917107914759214,0.003032378746557059,0.5937700169473269,59.59212526972013,6.640502240439467,0.0011877560395456028,False,False,False
cg27430293,-0.0029041897401725736,0.5580614175628988,-0.6736993403829964,0.4538708012324844,0.28137307621102575,0.02081548676214129,0.6047936040314258,36.540089345846,9.182455672616017,0.0010340690962766044,False,False,False
cg02503376,-0.002089789825362861,0.6869967987118689,-0.6383448737268189,0.40748417781330837,0.43310460521946254,0.013409518617243448,0.7084456419041185,57.26793052368696,12.371400075040706,0.001104467488057503,False,False,False
cg02627216,-0.0016518264029827096,0.5365742152284501,-0.6221022589213423,0.38701122055503684,0.04004827310409994,0.003977154948036768,0.5423637089319048,52.06489046609616,6.0523690896287174,0.0013966769147605031,False,False,False
cg02932314,0.0013287860991237686,0.1582890733815076,0.5480564947567229,0.30036592144502583,0.9832901934734931,0.0017122709859840666,0.1576389958278247,73.41213816901067,12.750216274740959,0.0012118320302441938,False,False,False
cg03671597,0.0012280049073339326,0.15244660174371194,0.5641152743115125,0.318226042711553,0.9833378684489806,0.0016105686689093643,0.14994806099457186,40.277485480228776,1.5695078218550949,0.0011611168652595153,False,False,False
cg03752138,-0.0018164576087623938,0.7613767161653073,-0.7122635664213416,0.5073193880512489,0.004795208157452451,0.002652913216566182,0.7632322996808597,81.61082376780159,10.885811057171697,0.0015847089331238833,False,False,False
cg05668853,-0.0017735116123128503,0.7978606943282173,-0.6566677290966824,0.4312125064369938,0.10256689744799495,0.0029089422284335914,0.8021204997641906,73.06616925421568,12.072692936463604,0.00156623063123386,False,False,False
cg06247837,-0.0030095250752201416,0.7802139572036725,-0.774335804727243,0.599595938482587,0.48512574134744046,0.019783073763952,0.8265244162749176,58.70588676871591,9.273170124914966,0.0011384249941009629,False,False,False
cg06474661,-0.001417497262398165,0.858496960850352,-0.6753718209114733,0.45612709648127914,0.052159492022256004,0.0019505324598321993,0.8618509898380278,63.82157798096152,3.0984920091354557,0.0013250530541226969,False,False,False
cg06532163,-0.0025639542865272635,0.5391711741778635,-0.6171207879519789,0.3808380669224713,0.21657070995356106,0.012753812794572168,0.5657427106070926,25.432815069758846,2.4599519523491833,0.001413114987216879,False,False,False
cg12350474,-0.0022674875921379098,0.8076841292054656,-0.6788652004508087,0.46085796038311666,0.4098812845286311,0.007823754910530872,0.8221754564135754,42.83688549981317,3.759126112519152,0.0015952149466807231,False,False,False
cg12739664,-0.0014478139892552166,0.8325913471888077,-0.6060225461289506,0.367263326416616,0.03657125246394455,0.0020142527606229806,0.8358983028362025,49.949997579729896,3.3534139074291973,0.0013431000973564643,False,False,False
cg14862806,0.001176994865231695,0.258175684742316,0.5696685039758095,0.3245222044220369,0.985020726896753,0.0017460053559370248,0.2568670026316101,46.551702820249844,2.2212322126630117,0.0010864841685492928,False,False,False
cg15139254,-0.0017547540242823642,0.7388856688486227,-0.5982801260067491,0.35793910917465155,0.08739010455485172,0.0031358630837272894,0.7444364115176637,36.967845465048455,2.945419287446903,0.001553757178480449,False,False,False
cg15704699,-0.002666052368922561,0.8478344769303613,-0.7779618136379445,0.6052245834788399,0.5316666596659285,0.01399071096843877,0.8769970507909773,63.75533306718456,6.20572510805398,0.0013715972754625829,False,False,False
cg17024199,-0.0017935910546447945,0.5321203575082261,-0.6452935863697419,0.41640381260992354,0.29205369197316594,0.011410560204907879,0.5470524710292136,80.69148212746333,19.706505100050197,0.0010419482938651737,False,False,False
cg17228560,-0.0021754321025317124,0.6396989004122761,-0.627951333712359,0.3943228775111305,0.01432843222932686,0.004219325256295531,0.6486671024143464,29.159717908077564,2.291599394897902,0.0018308194678439932,False,False,False
cg19804488,-0.00186090284942407,0.6256442901485635,-0.7005230497208815,0.4907325431902447,0.038117545636856674,0.0037362021499165615,0.631414706745795,55.723441611147656,4.516097379307904,0.0015836804602701877,False,False,False
cg22892904,-0.001725986191979244,0.4827104288126145,-0.6079682529802423,0.36962539663184785,0.24542817322852264,0.01111558951159585,0.4980480757201307,54.56084498965142,5.889205514627508,0.0010325962334521543,False,False,False
cg22900075,-0.0011502634323303695,0.8150799772622448,-0.5587578430463088,0.31221032716576347,0.014213806626211835,0.0015019951772067928,0.8149873385368516,64.07733001506588,5.77480976145145,0.0010506801043163433,False,False,False
cg23632849,-0.001292352280324077,0.6288296496590253,-0.5819575148171007,0.33867454905209593,0.036043696202973215,0.0024351560167444847,0.6315756169833274,71.86687659183981,9.219662223538045,0.0011647966206892984,False,False,False
cg27110374,0.0014773959657791728,0.702853523737117,0.5837089301082391,0.3407161150881052,0.998448376932333,0.006547389343944526,0.6952047427702716,124.18612953477015,62.428505474980746,0.0011014005887276894,False,False,False
cg00875989,0.001481783199978208,0.27784904022037227,0.6069734252889335,0.3684167390069805,0.97054200938465,0.0024473891676123753,0.27311178489273,37.78716927631302,1.4707477836079212,0.0013694428503310872,False,False,False
cg02870946,-0.002028615472670565,0.685270891511144,-0.6181670423378828,0.38213049223276574,0.42079755731775714,0.012020444813568504,0.7042438028409027,47.330938245332895,6.695242556006135,0.0011549258206680574,False,False,False
cg06676637,0.0012042157068937885,0.1092874870743285,0.5555727233783667,0.3086610509620552,0.9757738202059297,0.00150086824077537,0.10735875372335331,36.51693183043487,1.1622180165052831,0.001138691885546541,False,False,False
cg14134497,0.0016369781860639402,0.1803717916816314,0.5822778804460096,0.3390475300566974,0.9891331938217643,0.002193602719298685,0.17914164110743674,30.478874496568324,1.5115631609875269,0.0014584723679524163,False,False,False
cg16547027,0.0014393155874247883,0.2944468810158003,0.5875953430996725,0.34526828723242187,0.9765201060529121,0.002382361705954014,0.29059162463329263,44.19328631657869,3.0393444876697466,0.0013187678377076801,False,False,False
cg23718736,-0.0026493306414175875,0.6964999043876833,-0.7435988124444535,0.5529391938688015,0.3481556837592409,0.011766797062186238,0.7197378504372474,62.76137620540893,11.949613026841373,0.0015163175902827499,False,False,False
cg24217948,-0.0025676494521531174,0.8432253482073331,-0.732042275948514,0.5358858937758804,0.01264817070227031,0.0036082719969565847,0.8502880631414358,44.617021868516574,3.9580542999135058,0.0021843482784687875,False,False,False
cg01666793,0.0011916441914387578,0.1137402602893737,0.5589632976659554,0.3124399681375995,0.9692864671801988,0.0015082203773331751,0.11172669193843039,37.57649117019976,1.1916401436390875,0.0011292189173430043,False,False,False
cg04600297,-0.002148610956556313,0.8270747040003937,-0.6500525342128524,0.4225682972365516,0.04193528700555997,0.0032394028394033877,0.8356896536386219,27.490233770425437,0.9383067903986502,0.0019210300391770982,False,False,False
cg05764628,0.0011453809542600149,0.18857198346492657,0.5715928670566784,0.32671840567007365,0.964026943563461,0.0015928177222429656,0.18705033694423573,64.85867965690072,5.125525545607299,0.0010723001013883348,False,False,False
cg06558502,0.001166294400762732,0.1680338793456908,0.574292138673904,0.32981146054264665,0.9178612394729976,0.0017096745051123565,0.1655329303473918,60.15384188099512,4.223100913008578,0.0011027971656519884,False,False,False
cg06707978,0.0016159661005262815,0.1284101985589342,0.6603738177034719,0.43609357910825836,0.9464073848170312,0.0022089725055287495,0.12458020391281519,53.678676958338585,3.4929029481903116,0.0014880920619019988,False,False,False
cg06911487,0.0011092451310017665,0.12650224628340856,0.5818548368642258,0.3385550511822948,0.9716493265515307,0.0014046093106643907,0.12506748495746178,43.04296865261226,1.0563038162042324,0.0010479081675808018,False,False,False
cg07924081,0.0013717606848602797,0.1323772383310428,0.5730959821320497,0.32843900473589865,0.9207985985338948,0.0019094620779403725,0.12996383112718982,54.01544615278217,5.176931785627259,0.0012716353597950476,False,False,False
cg08928145,0.0018536522849670418,0.5057776761014687,0.5806170557906175,0.33711616547496503,0.988095227475606,0.004801663257511382,0.49645573836846946,22.17767878414861,0.9132222354535,0.0015323509119723035,False,False,False
cg09547119,0.002565552357941189,0.31056819294737736,0.5719905831379049,0.32717322719844044,0.9860939998421906,0.004611213516792071,0.30186802718759204,31.828357911971814,8.029635425173334,0.0020834283771300316,False,False,False
cg10743390,0.0013424761242766185,0.35827644372271406,0.5560641735224842,0.3092073650752434,0.9866775604248336,0.0023586678448166342,0.35625327282455366,37.903089986593045,2.2311302554483876,0.0012025624645233043,False,False,False
cg13640414,-0.0030240697535869974,0.5456437978750805,-0.7996165021234263,0.6393865504681033,0.21034764690978208,0.01577252178896546,0.5836022827636661,59.104136205048825,4.454011050002515,0.0014236840527536026,False,False,False
cg14284824,-0.0013533060871530641,0.8963212832783704,-0.6583806505404316,0.4334650810060419,0.06714376657407004,0.001867655036204329,0.9019528525588913,54.270345734459326,1.5522040662560808,0.001317903846808562,False,False,False
cg15495372,-0.002235738175679805,0.6567711642884585,-0.6168590658153316,0.38051510707856356,0.04673042519065442,0.004532166191666485,0.6673503808951882,26.089944727230804,1.8620589286351805,0.001870617675297226,False,False,False
cg15845821,-0.0033796246312660354,0.6493140564156852,-0.7952004112874782,0.6323436941117745,0.3299706451506466,0.021389992225892246,0.7076727968926798,53.52837817761113,6.280443535987722,0.0011784199396776566,False,False,False
cg17110586,0.0024643512824402123,0.17534751652515246,0.8078469642495355,0.6526167176471903,0.9386309301430364,0.0038127035355134628,0.16805968724886247,79.63450909760505,8.068973582118028,0.0020845896876242605,False,False,False
cg17471102,-0.00311514615209657,0.7476527376598586,-0.8150413232508433,0.6642923586064857,0.44818730817220603,0.020593305283390987,0.7980566027030614,72.86012844596095,9.215999411904978,0.0011290458808010501,False,False,False
cg18582342,0.0012903263210647734,0.27937839971632167,0.5627690997099165,0.31670905958830997,0.9892434993484422,0.002001031034541458,0.276981673232318,35.641892750921265,1.2995782326115095,0.001190365103856397,False,False,False
cg20119148,0.0018386500950678347,0.19180756532475435,0.6403875803870764,0.41009625311401426,0.9955572800077379,0.0023895131639569273,0.1942360776584072,35.28290748703484,1.9609641306893382,0.0015442526208203895,False,False,False
cg21632975,0.0012119887494280647,0.24397832088677499,0.5827478993203232,0.3395951141622496,0.9926769903243908,0.0016485344752767933,0.2457596853791319,56.90108571406872,4.119047864740504,0.0010615369287753198,False,False,False
cg22331349,0.0018648360606794445,0.35330502929447055,0.5649569143152781,0.31917631503264043,0.9835295729127944,0.0034382719780888557,0.34816472832480383,38.59064569003609,6.219393219736781,0.0016031471218986078,False,False,False
cg24848615,-0.002456503368152807,0.8017067061034119,-0.7120871115189846,0.5070680543914509,0.532250464833117,0.016101549664893383,0.8334844052877823,48.886924983689156,3.0697961746233187,0.0011387235529653566,False,False,False
cg26856607,0.0011451884822863254,0.10507596335924038,0.5920991743138585,0.35058143222315297,0.8840008007533084,0.0016342219702051824,0.10192543300392228,50.745554463462604,1.8452645324987098,0.0011032746253883232,False,False,False
cg00387658,-0.002430114200524625,0.7030263103408595,-0.7576612938307358,0.5740506361692645,0.4201172866687115,0.014403325520866718,0.7299881369403911,72.82911572547674,8.578831690180897,0.0012208656321015736,False,False,False
cg00636737,-0.0019650654606976643,0.8953958837123611,-0.7314460276699786,0.5350132913941911,0.007616507066869052,0.0024277367571761124,0.8974408080975906,49.67229143873232,2.0148565675593533,0.001736257421018705,False,False,False
cg03331263,-0.0016205368756559335,0.48851538141323114,-0.6287322827679622,0.3953042833946128,0.028400928802208347,0.004300621856943563,0.4955216548158936,41.60885865598711,2.741131969804221,0.0013641562726333784,False,False,False
cg07547549,0.0033041184015889864,0.23263549312059828,0.8050813292631993,0.6481559467282,0.6639826851785445,0.011951186200144542,0.2023294219665418,55.50049319868273,6.2161165274604215,0.0018819013023804588,False,False,False
cg07676002,0.0011652801421786565,0.09757661181543156,0.5816281959156676,0.3382913582841142,0.9414862202911164,0.0015127813244763205,0.09495271548867873,39.14985714944468,0.8693909791429674,0.0011176117877445826,False,False,False
cg09663111,0.001055890931963292,0.11146113647189135,0.5574387424255238,0.3107379515569495,0.9576132056366983,0.0013731221108305364,0.10866473165830064,46.275770839091855,1.544856258245675,0.0010301962162732583,False,False,False
cg10589813,-0.0013848014192671925,0.6073833746281873,-0.5575815126634688,0.310897143264082,0.01683177693558694,0.0026207895320142483,0.6099257400397736,91.76650942315771,24.044690306519186,0.0012277732021402294,False,False,False
cg11367633,-0.0018308645657573706,0.5254180067365763,-0.6401166064472447,0.4097492698495367,0.1607812146054,0.006572341835644402,0.5345432814786094,64.16993513456411,10.746049777374605,0.0013596449217482148,False,False,False
cg11703632,0.001303556581590671,0.21764871622101664,0.5505226940465267,0.3030752366602456,0.9884313103046011,0.0018221190036168504,0.21629050061030997,31.39777694040981,1.0084750188566685,0.0011941337792237476,False,False,False
cg14043737,0.0010990232690286563,0.1447801948030927,0.55744254284459,0.3107421885730426,0.9454953150642288,0.0015353464558045433,0.14116047606379425,47.265159889536456,1.8575392546749099,0.0010755533233730518,False,False,False
cg16321524,-0.0015211848400335788,0.6974117233762454,-0.5752741123577156,0.33094030434895766,0.008993010950919351,0.002424563150688406,0.6992295762250909,49.665184483141246,5.522326340547686,0.0013454382395261658,False,False,False
cg23679724,-0.0014259511181123707,0.7834419829427169,-0.5657608084767078,0.3200852924082181,0.022396705869504964,0.002068747321628462,0.7860595150385131,45.50210339432651,3.98534433714069,0.0013114417047217367,False,False,False
cg26332061,0.0010764994849571138,0.11330317102354256,0.6338157879288018,0.40172245302780785,0.9454534345749361,0.0013889981837924322,0.11169915365814281,85.22786881934415,4.957864795197623,0.0010219947680387925,False,False,False
cg27598208,-0.0013284935201956373,0.7848581898922379,-0.5562307741405836,0.309392674101033,0.029972812036646975,0.0019557934515624653,0.7882848573742894,41.6602434975498,2.636041517495164,0.0012437291546801498,False,False,False
cg00549412,-0.001530778737065885,0.8378313816034568,-0.5983135628063452,0.35797911943802235,0.00875036341618276,0.001940319676905549,0.8371883314631039,36.872847104975115,1.9126113950357873,0.0013498731876517042,False,False,False
cg04753583,0.0014516692440752375,0.13270975019175688,0.6094569888422222,0.37143782124862856,0.9840880450882641,0.0018228851018845262,0.13208773403577898,52.02876991066071,3.951072423622579,0.0013181014694113558,False,False,False
cg02412616,-0.001365256653929308,0.9050973703307672,-0.6339359157432407,0.4018747452692212,0.016363218965610805,0.001651045871561277,0.906619631691621,42.83723443410197,1.0649083567860869,0.0012668950528025899,False,False,False
cg07127410,-0.0033563378231916277,0.7905188595232021,-0.7436216905706451,0.5529732186871442,0.45614703087355196,0.019103400352801315,0.8402481576087304,35.91061896617993,3.2581157448653126,0.0013148346367551772,False,False,False
cg19855470,0.001332760071330083,0.15352874728717664,0.6673870875970542,0.44540552469127814,0.95980861373039,0.0017979457575022582,0.15154011802025166,83.75800743911215,6.707335563344953,0.0012361091574062191,False,False,False
cg20426710,-0.002314947688592793,0.4740573769708212,-0.649139374566953,0.42138192761317494,0.0281543735783627,0.006946699337762483,0.4881254138479182,32.220174191538604,3.379079500173164,0.0017099633602380108,False,False,False
cg21840875,-0.0012046028248635689,0.6493275065422305,-0.5764930122884713,0.33234419321743547,0.01758430275009671,0.002110594184473351,0.65185491992636,53.244169562177944,3.4297809131264203,0.0011070916710206045,False,False,False
cg26143719,-0.001315465073293143,0.8750100907820166,-0.5481663524578575,0.30048634996695206,0.010318378930355662,0.001491837482703548,0.8711815805633858,23.829802677930104,0.36719277039713183,0.001122909995773206,False,False,False
